id,Status_C,Status_CL,Status_D
8223,0.850990673260047,0.136313972153707,0.012695354144512066
8224,0.7362905812260742,0.2410140822543983,0.022695336431180702
8225,0.02625181842558133,0.9682639371495163,0.005484243941755662
8226,0.003340377846953683,0.9937850289704135,0.00287459333675091
8227,0.9879383143158181,0.008317910791476315,0.0037437755650845013
8228,0.926444029389449,0.06563859189589744,0.007917379006151897
8229,0.2853708269896379,0.7012549025192716,0.013374270675146434
8230,0.685416818252326,0.29486628649403795,0.019716895872063822
8231,0.8964309990250439,0.02658341025858362,0.07698559108448429
8232,0.9027949617933864,0.08871869780626998,0.008486339940204085
8233,0.014349747438159866,0.9813498030225914,0.0043004502395810815
8234,0.9894262209187954,0.007152490289798019,0.00342128896902058
8235,0.5077648016268472,0.4604240677922539,0.03181113111097964
8236,0.1428357440539458,0.8435561205552878,0.013608135596908667
8237,0.9596445073516279,0.029902396274704722,0.01045309665343252
8238,0.2772968758628428,0.710279437341908,0.012423686787887049
8239,0.007690001277202111,0.9799134235654605,0.012396575142612961
8240,0.9067296383691831,0.06472143092402644,0.028548931001279757
8241,0.0075145304757484295,0.9888369637534997,0.0036485057063322746
8242,0.9098958122856494,0.0817687015015796,0.00833548693242919
8243,0.7355003430995678,0.2284746062298678,0.03602505067056448
8244,0.9888225881387672,0.0077489334032112556,0.003428479019276757
8245,0.9890513821422984,0.00676691424244232,0.0041817036944029684
8246,0.7657255425270695,0.22029127829917527,0.01398317911485759
8247,0.9917230695321116,0.004947490540255497,0.0033294396994036856
8248,0.9901662874861161,0.0059461129859184406,0.0038875985267016835
8249,0.8265505111987508,0.15992460246565435,0.01352488695402256
8250,0.9771623800149168,0.016209367504797262,0.006628253597505096
8251,0.5272122908361974,0.46198548316267213,0.010802225575616234
8252,0.7437352751233941,0.2441638874522153,0.01210083694952649
8253,0.9698693237895192,0.02379272359175385,0.006337952110732918
8254,0.695774225162512,0.2903223607783887,0.013903414441015316
8255,0.517199700611777,0.45988247340894833,0.022917826332661904
8256,0.8835288421174322,0.10735339481802587,0.009117762107451497
8257,0.9378486900883007,0.026891377009597303,0.03525993248981679
8258,0.003835863859133938,0.9930954613560072,0.00306867427303978
8259,0.029401927753330746,0.9597462392490578,0.010851832099418712
8260,0.9715078252109961,0.023504966337393258,0.0049872079035843545
8261,0.963655021635579,0.025507333835492852,0.010837644690897315
8262,0.9639534691639858,0.03126837353850191,0.004778158158893552
8263,0.9633357294039044,0.012704439464653536,0.023959830395218637
8264,0.7894502780473986,0.19832598675172078,0.012223735030628805
8265,0.767573391215787,0.19566880589271388,0.03675780300929491
8266,0.0031639313623173177,0.9940331059301705,0.0028029623333323157
8267,0.9687488718432341,0.025022488695368172,0.006228639196357162
8268,0.9462297201337349,0.04651388476219315,0.007256395299171097
8269,0.9683328052545856,0.024737878478779018,0.0069293155009631695
8270,0.5913050090853121,0.3818365123323593,0.02685847840563497
8271,0.9725031940328946,0.02076241349086776,0.00673439197560558
8272,0.9746178653422891,0.020538183520379397,0.004843949848767869
8273,0.9154497137642433,0.017908585520269853,0.0666417007743847
8274,0.8742227536454893,0.044538400433043995,0.08123884527359
8275,0.04573014983738287,0.9437797174631237,0.01049013225775958
8276,0.22594837326540376,0.7628147706339546,0.011236855918426247
8277,0.989297126954573,0.007172574675164417,0.0035302978917174394
8278,0.9222182677521691,0.06991119009133344,0.007870543349179247
8279,0.7711127408835421,0.2167065591635847,0.012180699317880583
8280,0.006165211375434212,0.9898516430419891,0.003983145862341415
8281,0.7033041543915018,0.27799575050146397,0.018700095342625483
8282,0.991284296171979,0.004911702544097129,0.003804001628108213
8283,0.9708433870687285,0.02461527530567663,0.004541338670571889
8284,0.9896614120844451,0.006601494667027652,0.003737093618479456
8285,0.016056218269991346,0.9790137400973122,0.004930041691364369
8286,0.9925431265174577,0.004327417368557446,0.0031294556736312005
8287,0.7565413865486744,0.23169601176042884,0.011762602083856037
8288,0.9899265312478341,0.006850031700858004,0.003223438193834669
8289,0.33106487252736233,0.6548550199905846,0.0140801069018169
8290,0.2440476356780477,0.744899184543435,0.011053179592620877
8291,0.2169547630493089,0.7725537844722589,0.010491453015875094
8292,0.874417264821535,0.11494713139694313,0.01063560381557225
8293,0.9012154842454795,0.08974243623720611,0.009042079543312284
8294,0.9711185276442886,0.023704160288398023,0.005177312522851313
8295,0.9891937958927903,0.007138900545845373,0.003667303714130532
8296,0.9023176386984567,0.08856752368145104,0.009114837285110491
8297,0.9718532991302805,0.023609317605274974,0.004537382984449537
8298,0.9925099087763983,0.00441516610040086,0.003074926311281474
8299,0.9777500730016051,0.01679829447755544,0.00545163240120327
8300,0.7572417757022211,0.22988310348878668,0.012875120823716602
8301,0.8626560742848389,0.1287499913984923,0.008593934505326225
8302,0.07827427131426519,0.909370410959188,0.012355317638200107
8303,0.9404637827035297,0.052257626172856946,0.007278591840510895
8304,0.004283852335689634,0.991564247812259,0.004151900293785224
8305,0.9906243171354178,0.005830299778212805,0.003545383137904944
8306,0.9574770657736427,0.036057882915073,0.0064650508842747515
8307,0.016818881212216218,0.9783731285780296,0.004807991430964921
8308,0.8411990094056362,0.14535713200438946,0.01344385937278662
8309,0.020052333804081567,0.9740276812331292,0.005919984248652662
8310,0.9321186531657565,0.05839971527935467,0.009481631761031357
8311,0.9862823563584111,0.009875792643451972,0.0038418512956167163
8312,0.9651241568929412,0.02953273764350556,0.005343104406152609
8313,0.9915799613932809,0.004815861371970801,0.0036041774988684297
8314,0.9906000877602857,0.006151715365724781,0.0032481964285744442
8315,0.9189990139291555,0.0410052230927316,0.0399957622124407
8316,0.9338362240655963,0.05719136092273709,0.00897241555647188
8317,0.8956377726055769,0.06879648724814331,0.03556574061746299
8318,0.6051728359193523,0.37365067304148264,0.02117649086247158
8319,0.0037502124836138644,0.9932397021196518,0.003010085947981547
8320,0.9390450374958768,0.05451930863522838,0.006435653243104953
8321,0.9331316921060209,0.05733801879135641,0.009530287784782987
8322,0.1449169845900859,0.8439316863040883,0.011151329385590577
8323,0.012042442056493765,0.984201298558463,0.0037562594006878653
8324,0.008574789977512143,0.987305838270027,0.0041193732433132246
8325,0.9917633272790517,0.0047974198805059345,0.0034392529462744684
8326,0.9871487924017831,0.007681581226484257,0.005169627185259442
8327,0.9909545549023668,0.005704224159919916,0.003341221530373217
8328,0.017516505047382714,0.9774900005495667,0.004993493656819199
8329,0.9922565552221301,0.004595193890193417,0.003148251077714011
8330,0.1031796106374282,0.8871604028083983,0.009659986959096572
8331,0.9866578682057288,0.00950329755811532,0.0038388334961363033
8332,0.059421498279684966,0.10422356331422818,0.8363549379349039
8333,0.9628480046927245,0.03213239457955017,0.005019600905224319
8334,0.9649278429179681,0.028728364058492894,0.006343792769772007
8335,0.9889500894171543,0.0076510836023282805,0.003398827047697859
8336,0.16943154926058332,0.818109083722019,0.012459366973224455
8337,0.4570875220299913,0.5259490681107196,0.016963409859289083
8338,0.9792719469620996,0.01608850497192588,0.004639548330094652
8339,0.3568322879335006,0.6244496874688896,0.018718023714141933
8340,0.9884971748168574,0.0077154829336720035,0.00378734320287977
8341,0.9844708875014299,0.011291627645869827,0.004237484613427621
8342,0.9922469410856892,0.004635905426987557,0.003117153311549759
8343,0.8036727110400805,0.18526756087438087,0.01105972879047247
8344,0.03160229270313251,0.960431023543563,0.007966684316515194
8345,0.9909430862154661,0.0059088262044801445,0.0031480878326128055
8346,0.7829825622450849,0.20540623804147107,0.011611199275390992
8347,0.7729685931781162,0.18843176875355855,0.038599638068325344
8348,0.43623549248898463,0.5476347122192062,0.016129794960508634
8349,0.987846408454151,0.008188575611224576,0.00396501564013516
8350,0.35249098195788087,0.6345693097955026,0.012939708419628966
8351,0.7526783573104766,0.2358339095895646,0.011487733109621817
8352,0.8741428071715487,0.11645559646080875,0.009401596859071392
8353,0.005280675269605275,0.9914550092480492,0.003264315516395797
8354,0.006013789200790859,0.9869188028720608,0.007067408361519963
8355,0.9917797316152567,0.005147556190376118,0.0030727122547604432
8356,0.8685686000151602,0.11781626226761116,0.013615138372467478
8357,0.044334811595578304,0.9491464157738608,0.006518772240362387
8358,0.004672288794733548,0.9912506761182296,0.00407703435817569
8359,0.9923055699518165,0.004630796831634638,0.0030636329107862907
8360,0.9233243147776148,0.06842277430441775,0.008252911167363361
8361,0.10599772310714328,0.8843226581312129,0.00967961908466201
8362,0.9212878854600481,0.06854617464922026,0.010165939537344309
8363,0.6015337525717708,0.3841702471104739,0.014295999928937457
8364,0.9901188526357049,0.006524815877188522,0.0033563319564491466
8365,0.7443153934865662,0.24412972928901422,0.011554876161497123
8366,0.7422961042128516,0.24529447951318004,0.012409416092673433
8367,0.8812653904864477,0.10886838473388492,0.009866224763102388
8368,0.96669561388845,0.027833976515670374,0.00547040935660701
